A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,Y
1.99295,115.883,27.4599,72.2198,109.948,0.554306,66.9764,69.8888,36.5434,24.2937,28.6613,15.4482,4.44227,5.20812,30.4836,105.247,14.0359,2.43778,0.855789,184.256,170.221,122.171,0.965715,251.379,283.239,31.8602,147.211,119.14,509.435,-0.345401,173.683,184.996,16.6163,28.9857,124.113,176.245,247.558,246.842,23.8897,-0.981832,251.99,26.1318,25.2728,112.727,258.13,560.335,637.359,19.9891,2850.75,4.18922,44.2992,116.428,0.211726,109.991
2.02831,115.928,27.4276,72.2196,110.06,0.550105,67.0042,69.7785,36.5434,24.1815,28.6754,15.5164,4.62473,5.25308,30.4917,105.519,14.1869,2.5317,0.896599,184.481,170.257,123.173,0.950615,251.342,283.54,32.1972,147.542,119.724,509.792,-0.34495,173.656,185.194,16.6023,28.983,123.967,176.307,247.578,246.686,22.656,-0.983688,252.101,27.0932,25.2729,122.129,257.936,558.48,691.209,20.0169,2818.81,4.07514,51.8726,124.156,0.000031,109.975
2.02357,116.044,27.4301,72.2084,110.06,0.55194,66.9769,70.0011,36.4312,24.1815,28.7183,15.4651,4.54184,5.24262,30.4678,105.52,14.19,2.4866,0.892017,184.41,170.183,122.856,0.941449,251.344,283.762,32.4174,146.722,119.768,509.667,-0.344934,173.683,185.139,16.6025,28.9774,123.713,176.265,247.578,246.561,22.4399,-0.984147,252.044,30.3754,25.2729,145.542,257.98,556.158,616.125,19.9981,2872.6,3.88998,51.2122,145.8,0.043793,110.014
2.02917,116.144,27.4502,72.2082,109.948,0.55012,67.0037,69.5896,36.3564,24.0877,28.6798,15.4391,4.55021,5.26256,30.4838,105.664,13.8949,2.48529,0.948642,184.115,170.22,122.774,0.995386,251.229,283.397,32.1685,146.765,119.888,510.137,-0.344459,173.486,184.918,16.5335,28.9784,123.633,176.136,247.708,247.664,23.1492,-0.983673,251.594,27.3313,25.2756,125.968,257.257,556.392,596.055,20.0169,2852.04,3.77777,52.1461,125.459,0,109.983
2.01602,116.291,27.5167,72.2082,110.06,0.551034,67.0409,69.4958,36.2442,23.8823,28.6777,15.4843,4.77439,5.26342,30.4917,105.666,14.2636,2.60711,0.923693,184.52,170.257,122.71,0.939243,251.533,283.875,32.3425,147.104,120.307,510.306,-0.344023,173.599,185.251,16.6041,29.0298,123.672,176.139,247.536,247.04,23.5673,-0.982764,251.905,29.117,25.2756,137.755,257.741,558.944,614.274,19.9608,2828.73,3.66556,44.4162,137.202,0.033726,109.991
2.00301,115.806,27.4981,72.2082,110.06,0.550565,66.9572,69.3652,36.132,23.7701,28.6374,15.4147,4.42962,5.22864,30.484,105.621,14.3366,2.40263,0.910581,184.407,170.07,123.334,0.939523,251.644,283.722,32.078,146.934,119.951,510.499,-0.344015,173.571,185.136,16.533,29.0133,123.479,176.138,247.71,247.58,22.8719,-0.983696,251.988,23.9472,25.2756,97.6191,257.807,558.952,626.512,20.0169,2824.37,3.57205,44.7747,100.927,0,110.014
2.00478,116.29,27.3204,72.2082,109.948,0.547278,67.0585,69.3652,36.0385,23.6582,28.819,15.4665,4.74775,5.25268,30.4522,105.333,14.2998,2.59158,0.894036,184.445,170.183,121.899,0.997499,251.606,283.722,32.1161,147.25,119.621,510.843,-0.343984,173.627,185.221,16.5619,29.024,123.17,176.244,247.686,247.188,24.1073,-0.982282,252.158,25.3819,25.2756,110.252,257.962,560.125,612.439,19.9978,2833.76,3.49694,45.1411,111.086,0,109.991
2.00497,115.958,27.1805,72.2196,109.949,0.555696,67.0054,69.253,35.9634,23.6563,28.9734,15.4678,4.51186,5.2117,30.4917,105.353,14.0003,2.47547,0.878967,184.257,170.22,123.671,0.965466,251.752,283.017,31.3018,147.163,120.291,511.025,-0.343066,173.57,185.025,16.6309,29.0295,123.481,176.265,247.383,246.793,23.1793,-0.982772,252.298,26.0908,25.2783,112.128,258.155,558.948,614.527,19.9986,2872.08,3.38504,49.2775,117.111,0.000016,109.991
2.00106,116.215,27.4496,72.2082,110.06,0.54916,66.9567,69.4774,35.945,23.4892,28.3814,15.3915,4.59734,5.22881,30.4511,106.159,14.3017,2.49606,0.93379,184.371,170.07,122.901,0.948782,251.679,283.313,31.6343,146.828,121.04,509.962,-0.344919,173.516,185.082,16.572,29.0204,123.987,176.117,247.384,247.234,22.8453,-0.983222,252.298,26.9819,25.2755,122.32,258.154,591.528,633,19.9606,2854.46,3.27283,45.2223,121.619,0,110.007
1.99275,115.695,27.1771,72.2082,109.948,0.552447,66.9853,69.3652,35.8328,23.3586,28.405,15.4528,4.44462,5.23204,30.4591,105.351,14.1887,2.4359,0.908624,184.296,170.108,121.704,0.997188,251.755,283.391,31.6363,146.106,120.831,511.149,-0.343548,173.459,184.944,16.6011,29.0268,122.546,176.178,247.533,247.25,23.8551,-0.981824,252.158,30.1357,25.2728,143.737,258.025,561.036,658.434,20.045,2820.16,3.16061,46.4471,143.765,0,110.045
2.00309,116.124,27.2967,72.2082,110.024,0.550243,67.0409,69.4406,35.7331,23.259,28.2961,15.5164,4.95567,5.30043,30.4376,105.903,14.1758,2.68537,0.956026,184.345,170.17,123.098,0.956787,251.454,283.201,31.7215,146.071,121.118,510.486,-0.343541,173.486,185.044,16.508,29.0184,123.785,176.223,247.209,246.571,23.9965,-0.981832,252.251,26.4934,25.2728,116.403,258.117,551.628,570.253,20.0073,2816.08,3.16061,49.5437,118.067,1.05007,109.949
1.98729,115.882,27.3332,72.2082,109.948,0.551987,67.0033,69.5909,35.627,23.3779,28.4652,15.4512,4.44511,5.21852,30.4588,105.332,14.1881,2.42302,0.891892,184.259,170.034,122.849,0.950987,251.681,283.389,31.7074,145.437,119.891,511.295,-0.343533,173.431,184.916,16.5893,29.0352,122.393,176.074,247.341,246.386,22.3291,-0.984154,252.355,28.7723,25.2756,133.889,258.134,551.954,629.06,19.9983,2837.15,3.0858,46.4368,135.396,0,110.022
1.9844,116.149,27.4209,72.2082,110.06,0.551018,67.069,69.5877,35.6258,23.7866,28.4748,15.4031,4.82595,5.26995,30.4512,105.437,14.1126,2.6371,0.907023,184.333,170.22,122.091,1.00461,251.682,283.647,31.9651,146.262,121.373,511.016,-0.345853,173.542,184.971,16.6027,29.0349,123.798,176.137,247.317,246.558,25.1972,-0.980434,252.299,28.4491,25.2729,133.085,258.372,552.168,583.802,19.9984,2858.7,3.0858,51.2605,133.216,0,109.967
1.97792,116.143,27.3556,72.2082,110.06,0.549644,67.0039,69.5896,35.5522,23.8823,28.3361,15.5159,4.42027,5.2217,30.4186,105.81,14.1925,2.40966,0.92826,184.15,169.958,123.731,0.949124,251.827,283.238,31.4104,146.116,120.399,510.638,-0.346803,173.513,184.916,16.4482,29.0322,123.187,176.137,247.252,245.842,22.4324,-0.984162,252.438,28.0775,25.2756,129.405,258.263,550.77,611.036,19.9981,2784.62,3.0858,49.0451,130.146,0,109.991
1.95663,116.331,27.429,72.2082,109.948,0.553377,67.0134,69.4774,35.5522,24.0693,28.364,15.4628,4.40566,5.19431,30.4592,105.662,14.4084,2.39284,0.86396,184.553,170.145,120.957,1.00816,251.605,283.614,32.0081,146.555,121.206,509.963,-0.348181,173.488,185.162,16.5471,29.0241,123.068,176.138,247.406,246.19,24.5674,-0.980884,252.298,29.5902,25.2729,136.453,258.135,552.398,596.215,19.9984,2867.51,2.97359,50.5632,139.264,0.000016,109.999
1.95736,115.909,27.2319,72.2082,110.06,0.549613,67.0695,69.1966,35.5522,23.8823,28.2827,15.5483,4.60772,5.21517,30.4512,105.352,14.2593,2.53093,0.877414,184.368,170.108,122.69,1.01589,251.456,282.942,31.4497,146.237,121.038,509.66,-0.34727,173.431,184.995,16.5464,29.0271,123.481,176.094,247.252,245.928,24.1501,-0.981358,252.409,25.0267,25.2756,106.208,258.175,551.249,612.462,20.0167,2846.18,2.97359,46.3612,108.455,0.000917,110.014
2.0179,116.327,27.3096,72.2082,110.04,0.55055,67.0317,69.0678,35.5522,23.9571,28.4331,15.5491,4.43433,5.19812,30.4591,105.519,14.1912,2.43543,0.896817,184.262,170.071,122.983,0.987898,251.567,283.162,31.5951,145.776,121.581,509.595,-0.346312,173.458,184.944,16.5313,29.0351,123.191,176.262,247.253,245.885,23.2852,-0.983214,252.214,25.4886,25.2756,110.735,258.196,553.119,600.018,20.0078,2834.96,2.97359,50.8482,113.042,0,109.991
2.01984,116.198,27.2596,72.2082,109.948,0.553838,66.9759,69.1782,35.5522,24.1815,28.2698,15.4455,4.63216,5.24222,30.459,105.519,14.1126,2.53823,0.895683,184.371,170.258,121.772,0.943344,251.865,283.501,31.6356,146.11,121.874,509.495,-0.345394,173.542,184.97,16.5598,29.0104,123.279,176.348,247.403,246.274,23.8697,-0.981816,252.438,30.3046,25.2756,143.252,258.35,552.168,616.476,19.9703,2833.34,2.97359,51.7468,142.899,0.383123,109.991
2.02267,116.019,27.3917,72.2084,110.06,0.550542,66.9764,69.1782,35.5522,24.0509,28.1972,15.4601,4.66854,5.23563,30.4429,105.746,14.0384,2.54648,0.912694,184.258,170.22,123.173,0.95049,251.679,283.203,31.5233,146.071,123.215,510.728,-0.342622,173.514,184.859,16.5745,29.0132,123.4,176.095,247.255,246.362,23.2623,-0.982756,252.297,25.7145,25.2756,110.418,258.196,550.037,744.178,20.0075,2830.74,2.97359,49.4005,111.806,0.006416,110.006
2.01115,116.291,27.2254,72.2082,110.06,0.549152,67.0317,69.2533,35.5522,24.0712,28.2839,15.4782,4.60618,5.2495,30.4431,105.725,14.039,2.51736,0.912321,184.259,170.22,122.878,0.976806,251.644,283.089,31.4447,146.596,123.315,510.493,-0.342155,173.458,184.887,16.56,29.0266,122.814,176.095,247.492,246.905,22.7908,-0.982756,252.185,30.1284,25.2728,143.306,257.956,563.066,614.773,19.97,2836.68,2.97359,48.4391,142.22,2.31432,110.014
2.00028,116.054,27.379,72.1388,109.948,0.553838,66.9216,69.1782,35.44,24.0858,28.1164,15.312,4.29187,5.22476,30.4512,105.56,14.1863,2.35261,0.919607,184.331,170.108,123.299,0.974973,251.793,283.353,31.5601,146.764,124.173,509.759,-0.343533,173.401,184.995,16.6161,29.0078,123.88,176.136,247.447,247.404,23.4209,-0.98229,252.017,25.452,25.2755,108.455,257.806,532.528,593.11,20.0261,2849.62,2.97359,51.5247,110.128,1.73872,109.99
1.99556,116.367,27.5335,72.1503,110.06,0.549628,66.8933,69.066,35.44,23.9589,28.268,15.447,4.64549,5.22864,30.4192,106.059,14.2617,2.49995,0.960681,184.331,170.07,123.527,0.909727,251.755,283.459,31.6668,147.102,123.506,510.408,-0.342606,173.345,184.939,16.6422,29.016,123.526,176.157,247.426,247.275,22.4587,-0.983681,251.99,27.6852,25.2756,124.868,257.827,539.697,566.456,19.9981,2842.17,2.97359,44.0701,127.019,0.029423,109.959
1.99372,116.032,27.4072,72.1272,110.06,0.549136,66.9761,69.3633,35.44,24.1834,28.3357,15.4478,4.55276,5.2358,30.4582,105.684,14.4102,2.4736,0.904973,184.368,169.921,123.354,0.932221,251.606,283.128,31.5227,147.059,122.375,509.691,-0.343042,173.374,184.996,16.6154,29.0239,123.025,176.095,247.405,247.082,22.67,-0.983214,252.185,29.8281,25.2811,139.562,257.915,534.733,721.615,19.9886,2863.34,2.97359,46.4851,140.306,0.024172,110.014
1.99469,116.112,27.4206,72.1272,109.948,0.55105,67.0326,69.1978,35.44,24.0693,28.1269,15.5527,4.52746,5.23228,30.4193,105.435,14.263,2.47889,0.892048,184.258,169.959,123.214,0.941387,251.715,283.611,31.8964,147.252,122.586,510.515,-0.343058,173.402,184.832,16.6016,29.0292,123.507,176.116,247.275,247.276,23.9279,-0.981824,251.962,26.5131,25.2729,116.73,258.022,543.059,584.527,20.0169,2857.58,2.97359,48.1634,118.972,0,109.998
1.9984,116.44,27.3015,72.1272,110.06,0.548215,67.0229,69.253,35.44,24.1999,28.1129,15.5033,4.66496,5.25626,30.4353,105.83,14.4133,2.53983,0.908624,184.371,169.958,123.902,0.950646,251.568,283.312,31.7074,147.04,122.565,510.002,-0.344459,173.402,184.997,16.5471,29.0239,123.942,176.116,247.232,247.233,22.5369,-0.983222,251.961,30.4965,25.2728,144.417,257.74,544.427,601.475,19.9984,2859.75,2.97359,46.3805,142.854,0,109.991
2.0002,116.186,27.4073,72.1272,110.06,0.549128,67.0307,69.4774,35.5522,24.1818,28.4048,15.3783,4.57431,5.21454,30.4427,105.933,14.3397,2.47362,0.912554,184.335,170.033,123.293,0.958382,251.68,283.277,31.5969,147.209,121.257,510.123,-0.342606,173.458,184.971,16.6023,29.0216,122.813,176.137,247.211,247.211,22.9151,-0.982749,252.212,27.9059,25.2728,128.229,258.173,538.629,580.284,19.97,2797.23,3.0858,47.2927,128.697,0.000917,109.991
1.9975,116.07,27.4556,72.1272,109.948,0.547793,66.9481,69.3655,35.5522,24.3685,28.268,15.5204,4.73166,5.29359,30.4671,105.664,14.4839,2.56967,0.909494,184.554,170.07,122.943,0.969381,251.679,283.424,31.7448,146.068,122.731,509.419,-0.34263,173.514,185.08,16.4912,28.9664,123.277,176.095,247.121,246.471,24.419,-0.980884,252.101,27.5983,25.2701,127.095,257.937,535.43,611.781,19.9984,2867.73,3.16061,51.7329,127.026,0.000917,110.053
2.00219,116.108,27.5336,72.1272,110.06,0.549105,67.0322,69.2714,35.5522,23.9561,28.1433,15.5374,4.77289,5.2703,30.4274,105.481,14.4477,2.62096,0.923708,184.593,170.146,123.858,0.958351,251.455,283.272,31.7804,145.52,122.563,510.684,-0.342147,173.487,185.164,16.6163,29.0131,123.337,176.116,247.188,246.341,22.7484,-0.982764,252.073,26.2141,25.2728,114.042,257.827,536.019,598.374,19.9981,2846.84,3.16061,50.7463,115.613,0.001041,109.991
2.00766,116.144,27.4027,72.1272,110.06,0.549113,66.9484,69.253,35.5522,23.8838,28.2385,15.4517,4.48543,5.23886,30.4192,105.995,14.1145,2.44009,0.905703,184.222,170.108,124.15,0.933868,251.418,283.128,31.7093,145.862,122.883,510.049,-0.343073,173.515,184.942,16.5598,29.0215,123.628,176.263,247.21,246.364,22.7389,-0.982756,251.962,28.4602,25.2728,128.664,257.784,536.506,603.591,20.0262,2860.14,3.16061,48.1593,133.489,0.045222,109.967
2.00014,115.906,27.5115,72.1386,109.948,0.547285,66.9194,69.5877,35.627,24.0696,28.3554,15.4526,4.35407,5.22517,30.4432,105.872,14.1881,2.35789,0.920554,184.333,170.108,122.544,0.939803,251.791,283.649,31.8578,146.217,122.815,509.433,-0.344008,173.598,184.942,16.7133,29.0132,123.341,176.161,247.19,246.168,23.7933,-0.981358,252.129,25.3656,25.2728,109.234,258.154,538.154,657.647,19.9702,2860.71,3.27283,44.0591,110.954,0,110.014
2.00391,116.09,27.423,72.1388,109.967,0.550081,67.0045,69.4755,35.627,24.0877,28.2019,15.4768,4.61887,5.23251,30.4113,105.746,14.1151,2.50595,0.895683,184.336,170.221,123.631,0.973016,251.607,283.312,31.6681,145.691,121.732,510.27,-0.342139,173.543,184.999,16.575,29.0374,123.485,176.137,247.254,246.778,22.7785,-0.982756,252.185,29.0616,25.2728,136.336,258.196,538.847,586.915,19.9984,2832.86,3.27251,51.1315,136.498,0,109.998
2.00402,116.456,27.577,72.1272,109.948,0.549613,66.9767,69.2717,35.627,24.0877,28.3115,15.4416,4.70392,5.2462,30.4435,105.708,14.2642,2.56616,0.917106,184.446,170.183,123.608,0.967641,251.604,283.24,31.6724,146.071,125.905,510.186,-0.342598,173.543,185.111,16.5736,29.0241,123.525,176.264,247.361,247.295,22.7455,-0.983214,251.961,28.9486,25.2728,133.707,257.806,539.775,593.936,20.0169,2850.04,3.27283,47.2483,135.076,0,110.03
2.00222,116.095,27.5539,72.1272,109.95,0.549613,66.9751,69.3671,35.6277,24.1999,28.2014,15.4482,4.7552,5.22921,30.4508,105.997,14.1488,2.58753,0.919995,184.369,170.22,122.859,0.946855,251.795,283.125,31.3293,146.198,124.892,509.586,-0.343509,173.571,184.914,16.5879,29.0213,123.153,176.223,247.21,247.21,23.1673,-0.98229,252.158,30.3574,25.2756,143.159,258.197,540.016,561.477,20.0164,2865.01,3.27283,52.0554,143.764,0,109.967
2.00022,115.925,27.2805,72.1386,109.948,0.546341,66.9769,69.1981,35.7393,24.3685,28.0213,15.3342,4.6345,5.24274,30.4193,105.747,14.1139,2.51059,0.875394,184.333,170.183,122.853,0.9618,251.715,283.2,31.4853,146.429,124.93,510.254,-0.342162,173.514,184.915,16.5459,29.0238,122.858,176.182,247.405,247.294,22.8763,-0.982756,252.074,25.9548,25.2728,112.534,257.85,539.798,604.358,20.0173,2820.43,3.27283,47.5082,115.655,0,110.014
1.99848,116.134,27.4653,72.1274,109.948,0.549636,66.9755,69.6644,35.8515,24.3888,28.1447,15.5179,4.63293,5.25239,30.4507,105.54,14.1519,2.56012,0.873468,184.334,170.183,122.338,0.928555,251.642,283.2,31.557,145.946,124.425,510.318,-0.341205,173.654,184.944,16.5182,29.0237,123.15,176.265,247.318,246.861,23.7365,-0.981358,252.325,25.5739,25.2728,109.825,258.264,540.48,614.142,19.9699,2857.55,3.38504,46.1958,112.737,0,109.975
1.98434,115.825,27.3332,72.1272,109.949,0.548691,67.0312,69.4958,35.8533,24.501,27.9782,15.5346,4.57539,5.22528,30.4432,105.89,14.2998,2.49686,0.880847,184.595,170.295,122.836,0.930047,251.678,283.725,32.0474,145.716,123.627,510.594,-0.341205,173.711,185.221,16.6006,29.0075,123.798,176.288,247.232,246.21,23.5688,-0.981366,252.41,28.1052,25.2728,127.851,258.567,541.656,601.908,20.0169,2860.07,3.38504,48.4275,131.316,0,110.068
1.96769,115.798,27.1548,72.1272,109.967,0.547309,67.0681,69.4777,35.9637,24.78,28.0602,15.3044,4.69464,5.26285,30.4428,105.976,14.2605,2.55398,0.860667,184.63,170.37,122.712,0.921067,251.721,283.315,31.5938,145.986,122.52,509.596,-0.342567,173.767,185.138,16.5316,29.0102,124.05,176.518,247.448,246.104,22.2242,-0.983214,252.551,30.5933,25.2701,144.705,258.394,545.186,573.703,19.9884,2839.49,3.49725,47.5339,145.357,0.000917,109.99
1.96295,116.142,27.3872,72.1272,109.949,0.549152,67.0312,69.3652,36.0385,24.894,27.9758,15.4719,4.45439,5.24927,30.3867,105.56,14.258,2.43293,0.840922,184.666,170.408,122.394,0.997344,251.755,283.198,31.4435,146.115,122.186,510.231,-0.341664,173.767,185.19,16.4623,29.0021,123.357,176.436,247.579,246.906,23.1332,-0.981824,252.55,24.6933,25.2701,100.748,258.634,545.58,610.573,20.0164,2852.2,3.49725,51.3405,105.261,0,110.022
2.03101,116.146,27.4401,72.1272,109.949,0.549613,67.0317,69.3839,36.1507,25.1178,27.7111,15.3438,4.8186,5.27013,30.4109,105.728,14.0727,2.62848,0.88108,184.517,170.481,122.905,0.939678,251.978,283.574,31.5969,146.257,123.547,508.937,-0.343517,173.71,184.996,16.49,29.0242,124.384,176.518,247.447,246.451,23.8422,-0.9809,252.635,28.0393,25.2701,127.323,258.676,542.81,563.012,20.0631,2834.08,3.49756,44.2581,128.653,0,109.991
2.0235,116.289,27.285,72.1272,110.079,0.546801,66.9589,69.4961,36.2629,25.1933,28.0285,15.5259,4.58928,5.23563,30.4188,106.039,14.1881,2.50192,0.874307,184.482,170.257,123.355,0.928338,251.755,283.312,31.557,145.672,121.706,509.907,-0.341664,173.655,185.025,16.4339,29.013,123.167,176.286,247.688,247.058,21.9611,-0.983238,252.522,25.5099,25.2701,106.994,258.502,555.597,591.177,19.9606,2878.6,3.57205,48.4321,112.473,0,110.014
1.989,115.452,27.1684,72.1272,109.967,0.54777,66.9759,69.6065,36.3748,25.4158,28.0114,15.2687,4.44895,5.21454,30.4265,105.705,14.0022,2.43527,0.871293,184.372,170.37,122.337,0.976775,251.866,283.277,31.4472,145.902,120.23,509.942,-0.34122,173.627,184.943,16.4492,29.0211,123.671,176.308,247.71,247.404,23.8288,-0.980884,252.522,27.6364,25.2674,126.652,258.502,574.112,709.51,19.9799,2843.2,3.68426,46.8228,127.838,0,110.108
2.02454,115.549,27.266,72.1272,109.949,0.550565,66.9483,69.5899,36.4499,25.4158,28.1921,15.6062,4.66475,5.23511,30.395,105.747,13.9635,2.53774,0.873111,184.483,170.556,123.215,0.935949,251.756,283.614,31.8584,146.24,120.433,509.709,-0.342139,173.711,185.053,16.6426,29.0292,124.489,176.309,247.536,247.079,22.9948,-0.981824,252.578,29.6412,25.2674,139.415,258.829,569.705,573.138,20.0259,2849.71,3.68426,51.1842,139.153,0.000917,109.967
1.99755,115.994,27.2516,72.1272,110.079,0.546833,66.9487,69.6083,36.5437,25.4906,28.0023,15.5607,4.33704,5.18414,30.3864,106.244,13.9647,2.31843,0.880769,184.297,170.332,124.025,0.935949,251.977,283.501,31.5239,146.261,121.858,508.796,-0.343042,173.656,184.914,16.5036,29.0186,124.49,176.39,247.883,246.909,21.1219,-0.98462,252.466,27.0978,25.2674,120.399,258.545,560.802,639.378,19.9608,2852.18,3.68426,47.5322,123.373,0,109.991
2.00214,115.677,27.1661,72.1156,109.967,0.550534,66.9483,69.6083,36.6743,25.7132,28.0407,15.5225,4.53346,5.21153,30.4349,105.874,13.9647,2.45565,0.868497,184.334,170.37,122.165,0.941325,252.278,283.535,31.2563,146.596,121.165,509.203,-0.342591,173.711,185.025,16.6163,29.0102,123.465,176.391,248.099,247.405,22.2484,-0.982275,252.523,25.5982,25.2674,111.172,258.655,600.111,627.868,19.9977,2833.03,3.79648,44.4185,113.027,0,110.014
1.99195,115.642,27.2188,72.1272,109.967,0.550519,66.9483,69.4961,36.7862,25.4139,28.0723,15.5326,4.31693,5.20038,30.4094,105.808,14.1107,2.35339,0.869771,184.293,170.183,124.091,0.939865,252.018,283.277,31.2594,146.596,120.559,509.037,-0.343034,173.654,184.884,16.5461,29.0105,124.445,176.307,248.057,247.298,22.5407,-0.981366,252.576,27.3826,25.2674,123.958,258.612,574.615,717.999,19.97,2845.22,3.79648,51.708,125.898,0,110.014
2.01148,115.731,27.133,72.1619,110.079,0.546364,66.9483,69.3858,36.8246,25.4158,28.0979,15.4516,4.69047,5.24574,30.4353,106.082,14.0028,2.52732,0.888475,184.26,170.257,122.857,0.935825,251.939,283.239,31.2993,146.721,120.387,508.797,-0.343517,173.683,184.914,16.5889,29.0131,124.179,176.435,248.1,247.36,22.2147,-0.982741,252.635,26.8288,25.2673,120.65,258.502,569.164,610.514,20.054,2852.63,3.79648,46.0266,121.18,0.000016,109.99
1.99828,116.086,27.4276,72.1388,109.967,0.547301,66.9567,69.7935,36.9552,25.4171,28.0559,15.5458,4.60414,5.2217,30.5072,105.851,14.1139,2.49679,0.888086,184.258,170.146,123.834,0.988085,251.755,283.011,31.2557,146.766,120.082,509.11,-0.342139,173.683,184.859,16.5607,29.0212,123.525,176.392,248.057,247.081,21.9718,-0.982756,252.577,27.3485,25.2646,124.393,258.61,576.687,675.036,19.9233,2820.15,3.79648,49.3151,125.677,0,109.991
1.99852,115.714,27.3721,72.1272,109.967,0.550534,66.9755,69.498,36.9733,25.4906,28.0351,15.492,4.84294,5.24551,30.4433,106.017,14.0421,2.59842,0.900064,184.299,170.294,123.528,0.948782,251.679,283.088,31.4104,147.25,120.935,509.196,-0.342606,173.712,185,16.6718,29.0024,124.489,176.435,247.883,247.037,23.5054,-0.980426,252.355,25.5162,25.2646,108.077,258.307,568.248,597.614,20.0917,2843.63,3.79648,48.6412,112.877,0.000031,110.014
2.01052,115.996,27.4491,72.1272,109.967,0.54916,67.0601,69.6096,37.0671,25.6028,28.0592,15.4531,4.84631,5.22268,30.4428,105.833,14.1887,2.61552,0.895559,184.446,170.257,124.501,0.933992,251.715,283.011,31.2588,147.4,120.244,510.46,-0.34073,173.824,185.083,16.5743,29.0536,124.148,176.498,247.905,247.732,21.6304,-0.983688,252.719,26.5198,25.2646,116.368,258.697,563.16,656.455,19.9888,2833.16,3.79648,48.7965,118.611,0.051498,109.968
2.00213,115.551,27.2224,72.1503,110.079,0.545419,67.0506,69.6083,37.0671,25.7151,28.141,15.5209,4.69209,5.23927,30.4106,105.729,14.15,2.56394,0.879993,184.407,170.257,123.446,0.971214,251.831,282.903,30.998,147.04,119.872,509.714,-0.341197,173.824,185.025,16.6586,29.0102,124.235,176.456,247.948,248.078,23.1468,-0.982282,252.578,24.206,25.2619,99.9484,258.524,563.631,630.475,20.017,2812.35,3.90869,50.1632,101.441,0.336378,110.014
1.99842,115.88,27.4319,72.1619,109.967,0.546356,66.9759,69.6831,37.0674,25.4906,28.0583,15.4689,4.46212,5.22817,30.3943,105.872,14.1145,2.43276,0.894797,184.26,170.146,124.026,0.93974,251.793,283.128,31.3343,147.356,120.579,510.358,-0.339811,173.851,184.859,16.629,29.0128,124.444,176.455,248.035,247.557,22.6833,-0.98229,252.522,29.9457,25.2619,141.668,258.459,563.409,622.826,20.017,2830.63,3.90869,46.3766,141.376,0,109.991
1.99748,115.826,27.2442,72.1617,109.968,0.54777,67.0045,69.7972,37.0671,25.3223,28.0309,15.3887,4.70345,5.23251,30.3872,105.707,14.1513,2.56,0.90519,184.558,170.407,123.317,0.965777,251.978,283.013,31.0348,147.63,121.354,509.486,-0.340263,173.935,185.167,16.7283,29.0211,124.176,176.646,248.058,247.166,22.3286,-0.982756,252.466,25.4928,25.2619,109.884,258.588,559.221,614.909,19.9891,2848.85,3.90869,51.0464,112.387,0,109.991
1.9947,115.773,27.1469,72.1619,110.079,0.544982,66.9755,69.6831,37.0671,25.3036,28.1126,15.5325,4.40423,5.18414,30.3706,105.746,14.1856,2.40533,0.861413,184.406,170.22,124.673,0.963571,251.942,282.491,30.5494,147.736,121.414,509.582,-0.34073,173.88,185.023,16.5471,29.0292,124.278,176.539,248.037,246.84,21.9337,-0.984147,252.466,29.41,25.2619,137.014,258.349,556.435,635.326,20.0075,2792.5,3.90869,51.3698,138.262,0.02237,110.022
1.99012,115.644,27.4418,72.1617,110.079,0.546325,67.004,69.9075,37.0858,25.4355,28.0857,15.5474,4.47639,5.23303,30.4027,105.893,14.2243,2.44701,0.884948,184.444,170.22,123.276,0.908018,251.83,282.528,30.6979,147.525,121.497,510.139,-0.34073,173.936,185.081,16.5623,29.0187,124.512,176.414,248.167,247.428,22.0602,-0.983696,252.354,25.0957,25.2619,105.731,257.96,559.867,656.821,20.0075,2851.36,3.79648,52.0076,109.432,0,109.975
1.98437,115.916,27.3066,72.1501,110.079,0.544013,67.0033,70.0198,37.0671,25.4906,28.018,15.4884,4.6204,5.23228,30.4185,106.245,14.1139,2.50778,0.927312,184.296,170.183,123.486,0.945053,252.016,282.825,30.8083,147.205,121.52,510.033,-0.34122,174.047,185.025,16.5471,29.0158,124.32,176.5,248.361,247.6,21.7765,-0.984147,252.382,26.8243,25.2619,118.802,258.307,598.432,645.514,19.9791,2851.47,3.79648,49.8739,121.332,0,109.991
1.96761,115.58,27.121,72.1501,109.967,0.546348,66.9294,70.0198,37.0674,25.4894,28.0969,15.3252,4.40095,5.20078,30.4268,105.787,14.1494,2.39357,0.879589,184.332,170.22,123.15,0.954685,252.015,282.825,30.8095,147.545,120.958,509.215,-0.342583,174.019,184.997,16.6297,29.0104,124.009,176.435,248.295,248.1,22.6238,-0.982764,252.409,29.6638,25.2619,140.307,258.349,546.994,634.538,20.0258,2857.88,3.79648,45.6484,140.232,0,110.037
